seed,pair,reliability_weight,estimated_witness_risk,geometry_risk,oracle_risk,estimated_realized_mse,geometry_realized_mse,oracle_realized_mse,estimated_residual_cosine,geometry_residual_cosine,selected_rho,selected_length_factor,selected_noise_ratio
1,SAMD1+TGFBR2,0.0,0.06658484341707421,0.12741823633753271,0.09630229423297003,0.11235044756673301,0.12085205310176877,0.09630229420389572,0.3482407843979291,0.2843261298564043,0.75,1.0,0.1
1,CEBPE+PTPN12,0.4620000123977661,0.09003443169389219,0.10969522198557412,0.024273153345432008,0.11878377667536325,0.1787621391832419,0.024273153318789053,0.9436364431982449,0.9346918707827124,0.75,1.0,0.1
1,CDKN1B+CDKN1C,0.0,0.10563683406688852,0.16114440813465847,0.07740066292634976,0.10796357272134172,0.1214782856609255,0.07740066289804944,0.6686781844069432,0.6903434560816448,0.75,1.0,0.1
1,CEBPE+SET,0.8659999966621399,0.2597101848248609,0.12743336021684665,0.030637376810726202,0.48493598650672737,0.3214396928109611,0.030637376779296916,0.9352915625098847,0.942583919250025,0.75,1.0,0.1
1,CEBPA+JUN,0.4909999966621399,0.26657665064539665,0.1461245289898002,0.19632657521831856,0.35803328409695057,0.3225109825085751,0.19632657518072658,0.38115154219437747,0.4587178778158823,0.75,1.0,0.1
1,PRTG+TGFBR2,0.16500000655651093,0.06725340334240103,0.12374425097615246,0.031257047407705636,0.05069582011482696,0.04070474174751144,0.03125704738128998,0.4604928576442368,0.5248205055231212,0.75,1.0,0.1
1,MAP2K6+SPI1,0.8230000138282776,0.20897052667402022,0.14098425378925522,0.04241020175157695,0.31895301053431746,0.6638221572832894,0.042410201722689146,0.8597658195977087,-0.3171360058135254,0.75,1.0,0.1
1,IGDCC3+PRTG,0.45399999618530273,0.21657719231565123,0.12492356287385041,0.07188163309788093,0.29056724157491354,0.20098647670204936,0.07188163306268032,0.5869952849952346,0.7780016297933524,0.75,1.0,0.1
1,UBASH3A+UBASH3B,0.39500001072883606,0.041498352393978345,0.1187115215101339,0.018459338437573313,0.1374028529472332,0.0951777042788287,0.01845933841371946,0.11764080187040826,0.14488769219139017,0.75,1.0,0.1
1,KLF1+MAP2K6,0.4099999964237213,0.09079494323677445,0.1210125681540029,0.026986144216535293,0.04347734342347195,0.10917316299825405,0.026986144191669344,0.7533540241661101,0.09569271457620208,0.75,1.0,0.1
1,FOXL2+HOXB9,0.0,0.054660986825054485,0.1231560758140123,0.08013036309339264,0.10268339232143615,0.10223824127673076,0.08013036306468518,0.6126384279029541,0.5808963620822591,0.75,1.0,0.1
1,IKZF3+MAP2K3,0.2150000035762787,0.11717995954291735,0.136512687064927,0.034249769244620476,0.05092956785747855,0.049484450339436985,0.034249769215728164,0.5291421509126017,0.47777777266506494,0.75,1.0,0.1
1,ETS2+MAPK1,0.7639999985694885,0.26180699447540356,0.11536181359030263,0.0354173576243348,0.16530232575421114,0.41506464551148603,0.035417357597538515,-0.08392699867867143,-0.08441620235400168,0.75,1.0,0.1
1,CEBPE+CNN1,0.4620000123977661,0.11455757792624727,0.11596331305062971,0.03796655219119327,0.14078567951419024,0.2637140024168774,0.03796655216252945,0.8276322873448066,0.6024781510367165,0.75,1.0,0.1
1,SAMD1+ZBTB1,0.019999999552965164,0.08475111420312322,0.1465565111974721,0.05132972561840969,0.06316925573557819,0.060263742280043914,0.051329725591368114,0.5338675118128405,0.5262242645461399,0.75,1.0,0.1
1,FOSB+IKZF3,0.5220000147819519,0.2112266451859767,0.12760483464270567,0.038901128330169066,0.1732057899808215,0.21383793111851349,0.03890112830041016,0.656973374609881,0.4400173254354962,0.75,1.0,0.1
1,BPGM+SAMD1,0.30000001192092896,0.07199135252674893,0.1465565111974721,0.03565075327082897,0.055877558550046155,0.058260204677755854,0.03565075324194842,0.615260787764882,0.6342988171667348,0.75,1.0,0.1
1,BCL2L11+TGFBR2,0.07800000160932541,0.05482676396847097,0.13597868056334136,0.02397869708290837,0.034325156273825166,0.03277094886365065,0.023978697058142488,0.5214965512007056,0.4820123815679289,0.75,1.0,0.1
1,FOXA1+KLF1,0.4480000138282776,0.15458045535244902,0.11688733581849442,0.031324038679738965,0.07139927068503138,0.05674060964007497,0.03132403865276664,0.26875530149697596,0.41480108958581324,0.75,1.0,0.1
1,SNAI1+ZBTB10,0.3889999985694885,0.24633963953722274,0.12870526389507425,0.10836455836668041,0.17113586335931733,0.1564383627622879,0.10836455833122527,0.3591523447598605,0.437899001535886,0.75,1.0,0.1
1,ETS2+TGFBR2,0.12300000339746475,0.05111924724349101,0.11698545917127638,0.023196533774647015,0.03431231663019268,0.03285314466526751,0.02319653374999436,0.6228413586598299,0.630560787108144,0.75,1.0,0.1
1,DUSP9+KLF1,0.7200000286102295,0.23190859269979003,0.1146414766965388,0.04091629359448537,0.07833329089840288,0.09627212919512904,0.04091629356558152,0.2348276692084592,0.20749607750965937,0.75,1.0,0.1
1,RHOXF2+SET,1.0,0.2721408166996862,0.14647470964259104,0.05043293219631956,0.09686859268696346,0.07688331664111112,0.05043293216495759,0.6525598871516601,0.6734336092167692,0.75,1.0,0.1
1,CEBPA+ZC3HAV1,0.46000000834465027,0.17327722041177715,0.13823810168857645,0.09321642509974586,0.2032463040476524,0.15272182802731313,0.09321642506880103,0.5516124358362203,0.5530825530066382,0.75,1.0,0.1
2,ETS2+IKZF3,0.4359999895095825,0.13645640264021752,0.16634237213774408,0.024760955692115144,0.03739248175779486,0.08904086117130267,0.02476095566264979,0.8985026825186143,0.8940074106337575,0.75,1.0,0.1
2,CDKN1B+CDKN1C,0.0,0.1099610924924044,0.17825155193177658,0.07765095836133551,0.10623925026771401,0.1463174399826044,0.0776509583313798,0.674531789519629,0.6903434560816378,0.75,1.0,0.1
2,CBL+PTPN12,0.0010000000474974513,0.05960769246281102,0.16394371771770833,0.02714936864797403,0.06627503092351211,0.04441369534443906,0.027149368618229176,0.7230027994667191,0.7719909616207693,0.75,1.0,0.1
2,IKZF3+MAP2K6,0.04699999839067459,0.10527620593623672,0.17133212924980798,0.028205287566090954,0.04134276876554182,0.04008758078735094,0.028205287538776228,0.6472642354354449,0.688223901187801,0.75,1.0,0.1
2,FOXA3+FOXL2,0.2759999930858612,0.05739632416819372,0.16604639844440983,0.06280003118752743,0.10235609220476767,0.09765667432390635,0.06280003115728353,0.5723582234292126,0.6627785313912266,0.75,1.0,0.1
2,PRTG+TGFBR2,0.16500000655651093,0.06754299787509349,0.16255311996483182,0.030303523611452228,0.07157126273854565,0.051674451078716245,0.030303523584237758,0.3351343182057173,0.3174807647874432,0.75,1.0,0.1
2,UBASH3A+UBASH3B,0.39500001072883606,0.056761822784084336,0.16889084337653493,0.020512871507752092,0.14427135400991795,0.06037023221856023,0.020512871482466926,0.05952226131807398,0.040853907842044096,0.75,1.0,0.1
2,FOXL2+POU3F2,0.09700000286102295,0.08068039343488449,0.16966296325407015,0.04538087567336485,0.06277483232912895,0.08159860105640074,0.045380875644080984,0.6826007058797824,0.6332738779388889,0.75,1.0,0.1
2,CNN1+ETS2,0.30000001192092896,0.062375085096215505,0.16313041104050668,0.014249917162311325,0.05351937460793786,0.04036351156276991,0.014249917134774602,0.42777492868307704,0.48658384643344116,0.75,1.0,0.1
2,SAMD1+ZBTB1,0.019999999552965164,0.08391749418792474,0.17228174131271234,0.048926187478176585,0.06172289057307828,0.06284802107542768,0.048926187449537764,0.5462266900185401,0.5453635770968271,0.75,1.0,0.1
2,FOSB+IKZF3,0.5220000147819519,0.20119436174220218,0.16807237879664866,0.03833222129180669,0.19057522996049434,0.2116513837274386,0.03833222125995278,0.5546363112604313,0.5676517156784935,0.75,1.0,0.1
2,CBL+UBASH3A,0.027000000700354576,0.060772604534436926,0.1731318289092389,0.1051932222534854,0.160949236449564,0.14213410631930823,0.10519322221807274,0.6490319691252451,0.6489456474465385,0.75,1.0,0.1
2,BAK1+BCL2L11,0.33899998664855957,0.0654437484584876,0.17499000053639588,0.04281262162292179,0.05280733123156506,0.05378379978686363,0.04281262159266296,0.43325458741413975,0.39799330901037494,0.75,1.0,0.1
2,CEBPB+PTPN12,0.28999999165534973,0.08930932477696049,0.16012661571429798,0.034094694350577326,0.05266657386810452,0.20856827791414792,0.034094694321400484,0.93143782458535,0.8292124737553769,0.75,1.0,0.1
2,IGDCC3+MAPK1,0.46799999475479126,0.06896950044437926,0.16317298696477878,0.02371089372752272,0.03082104569468268,0.11471089768829805,0.023710893696798428,0.9507111932583704,0.9208512136089759,0.75,1.0,0.1
2,OSR2+PTPN12,0.4269999861717224,0.13092785103140958,0.16561094384702962,0.03647706420269614,0.06603310489461274,0.148443520106047,0.03647706417278993,0.8209929248797884,0.6176809887690233,0.75,1.0,0.1
2,UBASH3B+ZBTB25,0.0010000000474974513,0.04993757494902511,0.1663174685230591,0.028506770577526847,0.03522320483022554,0.04854685411401599,0.028506770551105346,0.8103078610256391,0.8035123570735841,0.75,1.0,0.1
2,OSR2+UBASH3B,0.7490000128746033,0.10600586469847288,0.16640922006629025,0.021725460493808968,0.05325619244798603,0.2190309112533467,0.021725460468144067,0.8534965589312717,-0.27392987956459364,0.75,1.0,0.1
2,CBFA2T3+FEV,0.7020000219345093,0.15098879724799077,0.17131387465941558,0.11096638437212747,0.3422158110174804,0.5967563010797887,0.11096638433100858,0.8766522325340266,0.8437617379061662,0.75,1.0,0.1
2,PTPN12+UBASH3A,0.5049999952316284,0.05708261940193903,0.16777699351519476,0.030539767495425058,0.05453351631727023,0.1427052181991495,0.03053976746536887,0.8559073373145288,0.6941560596156362,0.75,1.0,0.1
2,CEBPB+MAPK1,0.23600000143051147,0.20212436572220877,0.16150932647448962,0.029068339536731103,0.11024234254866597,0.13156102771609707,0.029068339508586526,0.9066287623575859,0.9219406471165025,0.75,1.0,0.1
2,CBL+CNN1,0.3889999985694885,0.06002893101187528,0.16773052194283827,0.029360778790236686,0.04238214762453145,0.19441886149987864,0.029360778756566314,0.944180835114381,0.9375054070287994,0.75,1.0,0.1
2,SNAI1+ZBTB10,0.3889999985694885,0.2601586779164482,0.1682632337909149,0.10901613926075489,0.16688686395737595,0.1602101118167783,0.10901613922311505,0.3818794877561459,0.4406939489148706,0.75,1.0,0.1
2,DUSP9+KLF1,0.7200000286102295,0.2315668392551565,0.1596505364478993,0.04104529845756215,0.06986043222225366,0.07964259845476064,0.04104529842655789,0.35495472128978356,0.227862838167242,0.75,1.0,0.1
2,RHOXF2+ZBTB25,1.0,0.18157297252530988,0.17500365939215412,0.050754039978225585,0.09302231176526012,0.08073409109384173,0.05075403994700925,0.2643500947124157,0.30753608031451346,0.75,1.0,0.1
2,ELMSAN1+MAP2K6,0.07900000363588333,0.07281536891208303,0.16960072707847268,0.018898049750768902,0.030474269863128074,0.027399163830111112,0.01889804972511758,0.6508989339281124,0.5733993013469065,0.75,1.0,0.1
3,ETS2+IKZF3,0.4359999895095825,0.13956538710017094,0.16692547861788407,0.023800899350859078,0.042655052066200176,0.06500637790069246,0.02380089932015264,0.8999520641698607,0.9001755158441155,0.75,1.0,0.1
3,KLF1+SET,0.871999979019165,0.2609930572330366,0.16609327786019765,0.04233996963694331,0.07828979577669783,0.07487020679810094,0.0423399695999938,0.5897910893351854,0.6247261880361045,0.75,1.0,0.1
3,PRTG+TGFBR2,0.16500000655651093,0.06786226820099173,0.16837676241652727,0.03187118775394332,0.05008448949580985,0.04878691321771279,0.03187118772455141,0.4606883163405825,0.36316327631860623,0.75,1.0,0.1
3,SGK1+TBX3,0.28600001335144043,0.10865864608523502,0.17811947278970888,0.03651664217335765,0.12037728850809867,0.1205580800878965,0.03651664214398695,0.525090229885501,0.7792177205868983,0.75,1.0,0.1
3,IGDCC3+PRTG,0.45399999618530273,0.21021292737740283,0.1692733994387213,0.07171316477261036,0.264196006463777,0.22870234597924954,0.07171316473315151,0.6573872611737657,0.781657400596425,0.75,1.0,0.1
3,UBASH3A+UBASH3B,0.39500001072883606,0.04358235587956379,0.16662000667576474,0.018750863834492024,0.12653669909969248,0.05646024852067697,0.01875086380792757,0.14603048547175287,0.1382956319861635,0.75,1.0,0.1
3,PTPN12+UBASH3B,0.03099999949336052,0.04605690913395816,0.1603800760474807,0.026840953646386487,0.03452350565076867,0.07471772292810448,0.02684095361745777,0.7674488102570713,0.3626719197485711,0.75,1.0,0.1
3,FOXL2+HOXB9,0.0,0.056635344649911025,0.16890020709566525,0.08120894979862983,0.10258843160973555,0.11399176535182853,0.08120894976697282,0.6074576765367888,0.5483064851820267,0.75,1.0,0.1
3,FOXF1+FOXL2,0.34700000286102295,0.06057266743524172,0.170817396746466,0.04619353892198469,0.12197985991615848,0.1255160141900301,0.04619353889209773,0.4675671145228976,0.46504444109552656,0.75,1.0,0.1
3,ETS2+MAPK1,0.7639999985694885,0.2721990480132786,0.1674725719781602,0.03564082564586972,0.1611061710237535,0.1966467524327109,0.03564082561553485,-0.06967905706599135,-0.04178560376099363,0.75,1.0,0.1
3,CEBPE+ETS2,0.46000000834465027,0.15595560511032333,0.1618972999876438,0.027222046948911116,0.05230537291169728,0.04191051114059044,0.027222046919503518,0.9390940200713861,0.9296288656034698,0.75,1.0,0.1
3,CBL+UBASH3B,0.6230000257492065,0.041882765780662815,0.16512405158079443,0.02322573300820502,0.17205636223751905,0.2399760157539311,0.02322573297893067,0.7749205900220665,0.7403823654980972,0.75,1.0,0.1
3,BCL2L11+TGFBR2,0.07800000160932541,0.05583054311425111,0.17266534139869058,0.023791490117124642,0.03516478010699023,0.030693917473844475,0.023791490089798993,0.5207901840135268,0.47049324724769226,0.75,1.0,0.1
3,MAPK1+TGFBR2,0.5490000247955322,0.13083664773759673,0.16724360263982266,0.020198553329254625,0.040509768225548325,0.028231803424847997,0.02019855330095428,0.6815109545205223,0.7433220773227533,0.75,1.0,0.1
3,DUSP9+MAPK1,0.7250000238418579,0.15422641739897341,0.16870422306362923,0.03816928034998279,0.23675929597115283,0.41265543574282243,0.038169280311499916,0.9117962575395758,0.9030206787258357,0.75,1.0,0.1
3,MAP2K3+MAP2K6,0.44600000977516174,0.07783658651284896,0.17050307627813438,0.02586219371032443,0.09051123593146439,0.12705395145056184,0.025862193681548667,0.5025978875840107,0.006930752044830958,0.75,1.0,0.1
3,CEBPB+JUN,0.01899999938905239,0.21479252503868007,0.17091529211367731,0.1588949365874508,0.269652467319755,0.21873329847968387,0.15889493655374073,0.2959154430281992,0.33781438767494315,0.75,1.0,0.1
3,CNN1+MAPK1,0.621999979019165,0.10247072854538228,0.1680707431881178,0.02532757266094321,0.0400974918254236,0.05098405186229004,0.0253275726256889,0.7465227863006506,0.6443710563342393,0.75,1.0,0.1
3,CEBPA+KLF1,0.7269999980926514,0.22414383825806286,0.16442359574188944,0.059916946482685834,0.10470061930372628,0.1090298302610926,0.05991694644455664,0.5724112744494733,0.5250602903763029,0.75,1.0,0.1
3,FOXA1+FOXF1,0.09600000083446503,0.06793966204936551,0.1737728671127021,0.036062909841876725,0.07046737237796871,0.0781786484454738,0.036062909812625187,0.5894544739500619,0.655999112297433,0.75,1.0,0.1
3,CBL+CNN1,0.3889999985694885,0.053723005190722914,0.16836255817613374,0.029744144322423283,0.0631175256671958,0.21671647314708933,0.029744144288195957,0.9419247963821115,0.9228496996765299,0.75,1.0,0.1
3,PTPN12+SAMD1,0.0,0.05676768810231836,0.16281867629230087,0.026854082332642727,0.06442520193502252,0.06274181806097634,0.026854082303050284,0.4739164319808074,0.4100089475117996,0.75,1.0,0.1
3,ETS2+TGFBR2,0.12300000339746475,0.0761347247994521,0.165966114360212,0.024407986249882843,0.039745772887599784,0.035662196822626856,0.024407986223021965,0.586773396176163,0.6055192654430614,0.75,1.0,0.1
3,DUSP9+KLF1,0.7200000286102295,0.23411524788634208,0.164257952863157,0.04280504350980159,0.06907033277107011,0.06954545085894728,0.042805043476538726,0.3631814910718149,0.35230924052316775,0.75,1.0,0.1
3,RHOXF2+ZBTB25,1.0,0.17927969208281735,0.1753152413296211,0.05059219930172688,0.09499738375289919,0.0838801289051428,0.050592199270014,0.25593660455219447,0.23770519668496587,0.75,1.0,0.1
3,FOXA1+FOXL2,0.0,0.0699200781150976,0.16889664787214861,0.0426069316514202,0.05989146698594243,0.05578598968294005,0.04260693162115553,0.6391357816175212,0.654372641886283,0.75,1.0,0.1
4,CEBPA+CEBPE,0.5609999895095825,0.21340845782655163,0.15616031622862625,0.07309924760854392,0.5770488226790129,0.5704893659693357,0.07309924757346839,0.9433768302135725,0.9499433946371205,0.75,0.5,0.1
4,KLF1+SET,0.871999979019165,0.2253407456802369,0.15906559821502558,0.055966281015472866,0.0982256521586879,0.1009446163176263,0.05596628098825737,0.416297030536737,0.3686924699593755,0.75,0.5,0.1
4,CEBPE+SET,0.8659999966621399,0.22389157191260034,0.15766163624894614,0.03560010771271238,0.46252483764037566,0.3777714445008971,0.0356001076843833,0.9466835944641403,0.9565695908883125,0.75,0.5,0.1
4,ELMSAN1+ZBTB10,0.36000001430511475,0.22629249013722735,0.1616166005019186,0.06159555651096138,0.09414770987067063,0.09752047965218318,0.06159555647800068,0.5748640109379919,0.5495269243144738,0.75,0.5,0.1
4,AHR+KLF1,0.7609999775886536,0.1646323124576953,0.16111439473304917,0.035842535747126814,0.28411750384750095,0.30297728912614047,0.03584253572226918,0.026694284348422366,-0.2779445805994316,0.75,0.5,0.1
4,FOSB+PTPN12,0.3190000057220459,0.07834797991598992,0.1564508214555533,0.028514610933490864,0.064263508812407,0.05263779725257417,0.02851461090486273,0.6406241146049879,0.6715004034903252,0.75,0.5,0.1
4,FOXL2+HOXB9,0.0,0.06154272671250915,0.15770348306735257,0.08033084227727494,0.10104229766726822,0.10927297006501421,0.08033084224909283,0.6154937744587263,0.572306164611182,0.75,0.5,0.1
4,IGDCC3+ZBTB25,0.2549999952316284,0.10594471162490056,0.16153023074884812,0.05450902567710866,0.07031340681225702,0.07121283249205211,0.054509025648122655,0.4338691098806589,0.40779516994837484,0.75,0.5,0.1
4,ETS2+MAPK1,0.7639999985694885,0.22720754489255354,0.15552059610628688,0.03714799311629978,0.15939319892056836,0.21044800653959528,0.03714799308919437,-0.08931055080104125,-0.07781189043430692,0.75,0.5,0.1
4,CEBPB+OSR2,0.1809999942779541,0.20347910087545226,0.16292615513192915,0.05420303923527636,0.07592655107113604,0.08299320779310576,0.05420303920635738,0.619364103027497,0.5899179524913798,0.75,0.5,0.1
4,FOSB+IKZF3,0.5220000147819519,0.21409936837709695,0.16171095466687282,0.03941756307979488,0.20848065800754684,0.19321073079070475,0.03941756304950861,0.5687237213384979,0.7346779781431633,0.75,0.5,0.1
4,CNN1+UBASH3A,0.7139999866485596,0.045812891705810946,0.1590273931421921,0.04616765155560015,0.1844653928825132,0.3780097974847821,0.04616765152315634,0.8920601017169681,0.8371410864302992,0.75,0.5,0.1
4,BCL2L11+TGFBR2,0.07800000160932541,0.05067105282506719,0.1602914369070658,0.023180853090572683,0.034251551089042716,0.028889188247905474,0.02318085306595102,0.5222704758688755,0.5196847087935641,0.75,0.5,0.1
4,IGDCC3+MAPK1,0.46799999475479126,0.11515400819634175,0.1588538474645925,0.02569685532593652,0.0467285452724753,0.11300813903298892,0.025696855295148136,0.9388985361772928,0.9066854164782329,0.75,0.5,0.1
4,MAP2K3+MAP2K6,0.44600000977516174,0.0923227147328771,0.16093092772888135,0.025991433421693785,0.08352831976155016,0.1303463846566427,0.025991433395459423,0.5704298420365711,-0.03705787937207351,0.75,0.5,0.1
4,CBL+PTPN9,0.14300000667572021,0.04990208383369849,0.16070378172904334,0.02780991006013113,0.043072373256071904,0.04799829153518892,0.027809910031669046,0.8679658336648637,0.8687531614192907,0.75,0.5,0.1
4,OSR2+UBASH3B,0.7490000128746033,0.08705898009806644,0.15959983474621747,0.016467410055671095,0.03337710736057004,0.1868235586680026,0.01646741002925966,0.9123839530390944,0.10778303762766105,0.75,0.5,0.1
4,CEBPA+KLF1,0.7269999980926514,0.21679271201577024,0.1571242109966979,0.06202253575285298,0.10323572193765275,0.10720743016164032,0.062022535719435924,0.5583992333769815,0.5453086533645375,0.75,0.5,0.1
4,FEV+MAP7D1,0.5609999895095825,0.21910286839747803,0.1655590422169241,0.04536180510208068,0.07338233982042594,0.07737555550893699,0.04536180507407703,0.8219513952803693,0.8253293283780446,0.75,0.5,0.1
4,CEBPB+MAPK1,0.23600000143051147,0.20619159999654058,0.15742843922540045,0.030372484902771058,0.10712524392205935,0.10089376160726422,0.03037248487416374,0.9369077310779627,0.9344489135138716,0.75,0.5,0.1
4,MAPK1+PRTG,0.5989999771118164,0.1332381330200332,0.1588538474645925,0.02440082319476436,0.05789003357274963,0.10802536567957732,0.024400823162117412,0.9202795847451225,0.8774032250537321,0.75,0.5,0.1
4,CEBPB+FOSB,0.6029999852180481,0.12402442960135222,0.1607089061391748,0.12723004630026905,0.16747327632171477,0.23184277696078703,0.12723004626557644,0.49211815422860633,0.17191139930663393,0.75,0.5,0.1
4,DUSP9+KLF1,0.7200000286102295,0.21899703425632872,0.15443177357740404,0.04338824037755446,0.07231339045138656,0.07220048601744018,0.043388240348317675,0.3022867104386902,0.3127735308103904,0.75,0.5,0.1
4,RHOXF2+ZBTB25,1.0,0.2104243494854965,0.1671159242001978,0.05045654627533668,0.087479462843395,0.08170450984872757,0.0504565462459585,0.20526421261279973,0.2870465541537868,0.75,0.5,0.1
4,DLX2+SNAI1,0.36800000071525574,0.17391272068549735,0.16437855161252374,0.0738590745627431,0.12539433126625066,0.12090557662282815,0.07385907453446972,0.4588428412744234,0.558291805008671,0.75,0.5,0.1
